RecordID,Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value,HDI
32,India,F,Residence,Urban,... if she burns the food,01/01/2015,15.2,131
32,India,F,Marital status,Never married,... if she burns the food,01/01/2015,15.8,131
32,India,F,Education,Secondary,... if she burns the food,01/01/2015,17.3,131
32,India,F,Age,15-24,... if she burns the food,01/01/2015,17.5,131
32,India,F,Employment,Unemployed,... if she burns the food,01/01/2015,17.8,131
32,India,F,Age,25-34,... if she burns the food,01/01/2015,18.8,131
32,India,F,Marital status,Married or living together,... if she burns the food,01/01/2015,20,131
32,India,F,Age,35-49,... if she burns the food,01/01/2015,21.1,131
32,India,F,Education,Primary,... if she burns the food,01/01/2015,21.1,131
32,India,F,Employment,Employed for cash,... if she burns the food,01/01/2015,21.4,131
32,India,F,Residence,Rural,... if she burns the food,01/01/2015,21.4,131
32,India,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,22.4,131
32,India,F,Education,No education,... if she burns the food,01/01/2015,25.6,131
32,India,F,Employment,Employed for kind,... if she burns the food,01/01/2015,25.8,131
32,India,M,Education,Higher,... if she burns the food,01/01/2015,7.4,131
32,India,M,Residence,Urban,... if she burns the food,01/01/2015,8.7,131
32,India,M,Age,35-49,... if she burns the food,01/01/2015,9.2,131
32,India,M,Marital status,Married or living together,... if she burns the food,01/01/2015,9.7,131
32,India,M,Education,Secondary,... if she burns the food,01/01/2015,9.9,131
32,India,M,Employment,Employed for cash,... if she burns the food,01/01/2015,9.9,131
32,India,M,Employment,Unemployed,... if she burns the food,01/01/2015,9.9,131
32,India,M,Age,25-34,... if she burns the food,01/01/2015,10.2,131
32,India,M,Marital status,Never married,... if she burns the food,01/01/2015,11,131
32,India,M,Residence,Rural,... if she burns the food,01/01/2015,11.1,131
32,India,M,Age,15-24,... if she burns the food,01/01/2015,11.2,131
32,India,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2015,11.4,131
32,India,M,Education,Primary,... if she burns the food,01/01/2015,11.7,131
32,India,M,Education,No education,... if she burns the food,01/01/2015,14.1,131
32,India,M,Employment,Employed for kind,... if she burns the food,01/01/2015,14.1,131
382,India,F,Age,15-24,... for at least one specific reason,01/01/2015,41.6,131
382,India,F,Age,25-34,... for at least one specific reason,01/01/2015,44.7,131
382,India,F,Age,35-49,... for at least one specific reason,01/01/2015,47.7,131
102,India,F,Age,15-24,... if she argues with him,01/01/2015,26.4,131
102,India,F,Age,25-34,... if she argues with him,01/01/2015,29.1,131
102,India,F,Age,35-49,... if she argues with him,01/01/2015,31.7,131
172,India,F,Age,15-24,... if she goes out without telling him,01/01/2015,23.6,131
172,India,F,Age,25-34,... if she goes out without telling him,01/01/2015,26.2,131
172,India,F,Age,35-49,... if she goes out without telling him,01/01/2015,28.6,131
242,India,F,Age,15-24,... if she neglects the children,01/01/2015,30.4,131
242,India,F,Age,25-34,... if she neglects the children,01/01/2015,32.8,131
242,India,F,Age,35-49,... if she neglects the children,01/01/2015,35.1,131
312,India,F,Age,15-24,... if she refuses to have sex with him,01/01/2015,11.4,131
312,India,F,Age,25-34,... if she refuses to have sex with him,01/01/2015,13.4,131
312,India,F,Age,35-49,... if she refuses to have sex with him,01/01/2015,15.1,131
382,India,F,Education,Higher,... for at least one specific reason,01/01/2015,33.8,131
382,India,F,Education,No education,... for at least one specific reason,01/01/2015,51.6,131
382,India,F,Education,Primary,... for at least one specific reason,01/01/2015,48.4,131
382,India,F,Education,Secondary,... for at least one specific reason,01/01/2015,42.9,131
102,India,F,Education,Higher,... if she argues with him,01/01/2015,18.4,131
102,India,F,Education,No education,... if she argues with him,01/01/2015,36.2,131
102,India,F,Education,Primary,... if she argues with him,01/01/2015,33.1,131
102,India,F,Education,Secondary,... if she argues with him,01/01/2015,27.2,131
172,India,F,Education,Higher,... if she goes out without telling him,01/01/2015,18.4,131
172,India,F,Education,No education,... if she goes out without telling him,01/01/2015,31.7,131
172,India,F,Education,Primary,... if she goes out without telling him,01/01/2015,28.9,131
172,India,F,Education,Secondary,... if she goes out without telling him,01/01/2015,24.6,131
242,India,F,Education,Higher,... if she neglects the children,01/01/2015,25.2,131
242,India,F,Education,No education,... if she neglects the children,01/01/2015,37.2,131
242,India,F,Education,Primary,... if she neglects the children,01/01/2015,35.1,131
242,India,F,Education,Secondary,... if she neglects the children,01/01/2015,31.9,131
312,India,F,Education,Higher,... if she refuses to have sex with him,01/01/2015,8.1,131
312,India,F,Education,No education,... if she refuses to have sex with him,01/01/2015,17.6,131
312,India,F,Education,Primary,... if she refuses to have sex with him,01/01/2015,15.3,131
312,India,F,Education,Secondary,... if she refuses to have sex with him,01/01/2015,11.9,131
382,India,F,Employment,Employed for cash,... for at least one specific reason,01/01/2015,50.9,131
382,India,F,Employment,Employed for kind,... for at least one specific reason,01/01/2015,52.4,131
382,India,F,Employment,Unemployed,... for at least one specific reason,01/01/2015,41.8,131
102,India,F,Employment,Employed for cash,... if she argues with him,01/01/2015,33.6,131
102,India,F,Employment,Employed for kind,... if she argues with him,01/01/2015,36.6,131
102,India,F,Employment,Unemployed,... if she argues with him,01/01/2015,26.9,131
172,India,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,30.6,131
172,India,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,31.9,131
172,India,F,Employment,Unemployed,... if she goes out without telling him,01/01/2015,24.1,131
242,India,F,Employment,Employed for cash,... if she neglects the children,01/01/2015,38.7,131
242,India,F,Employment,Employed for kind,... if she neglects the children,01/01/2015,37.3,131
242,India,F,Employment,Unemployed,... if she neglects the children,01/01/2015,30.3,131
312,India,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,15.2,131
312,India,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,17.8,131
312,India,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,12.3,131
382,India,F,Marital status,Married or living together,... for at least one specific reason,01/01/2015,46.5,131
382,India,F,Marital status,Never married,... for at least one specific reason,01/01/2015,38.4,131
382,India,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,47.4,131
102,India,F,Marital status,Married or living together,... if she argues with him,01/01/2015,30.7,131
102,India,F,Marital status,Never married,... if she argues with him,01/01/2015,23.6,131
102,India,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,31.3,131
172,India,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,27.5,131
172,India,F,Marital status,Never married,... if she goes out without telling him,01/01/2015,21.3,131
172,India,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2015,29.5,131
242,India,F,Marital status,Married or living together,... if she neglects the children,01/01/2015,34,131
242,India,F,Marital status,Never married,... if she neglects the children,01/01/2015,28.1,131
242,India,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2015,36.9,131
312,India,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2015,14.3,131
312,India,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2015,9.7,131
312,India,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2015,16.3,131
382,India,F,Residence,Rural,... for at least one specific reason,01/01/2015,47.4,131
382,India,F,Residence,Urban,... for at least one specific reason,01/01/2015,39.8,131
102,India,F,Residence,Rural,... if she argues with him,01/01/2015,32,131
102,India,F,Residence,Urban,... if she argues with him,01/01/2015,24,131
172,India,F,Residence,Rural,... if she goes out without telling him,01/01/2015,27.7,131
172,India,F,Residence,Urban,... if she goes out without telling him,01/01/2015,23.3,131
242,India,F,Residence,Rural,... if she neglects the children,01/01/2015,34.5,131
242,India,F,Residence,Urban,... if she neglects the children,01/01/2015,29.7,131
312,India,F,Residence,Rural,... if she refuses to have sex with him,01/01/2015,14.6,131
312,India,F,Residence,Urban,... if she refuses to have sex with him,01/01/2015,11,131
382,India,M,Age,15-24,... for at least one specific reason,01/01/2015,33.7,131
382,India,M,Age,25-34,... for at least one specific reason,01/01/2015,31.3,131
382,India,M,Age,35-49,... for at least one specific reason,01/01/2015,30.6,131
102,India,M,Age,15-24,... if she argues with him,01/01/2015,22.4,131
102,India,M,Age,25-34,... if she argues with him,01/01/2015,19.6,131
102,India,M,Age,35-49,... if she argues with him,01/01/2015,19.3,131
172,India,M,Age,15-24,... if she goes out without telling him,01/01/2015,17.5,131
172,India,M,Age,25-34,... if she goes out without telling him,01/01/2015,15.5,131
172,India,M,Age,35-49,... if she goes out without telling him,01/01/2015,14.9,131
242,India,M,Age,15-24,... if she neglects the children,01/01/2015,20.7,131
242,India,M,Age,25-34,... if she neglects the children,01/01/2015,19.9,131
242,India,M,Age,35-49,... if she neglects the children,01/01/2015,18.9,131
312,India,M,Age,15-24,... if she refuses to have sex with him,01/01/2015,10.3,131
312,India,M,Age,25-34,... if she refuses to have sex with him,01/01/2015,8.6,131
312,India,M,Age,35-49,... if she refuses to have sex with him,01/01/2015,8.1,131
382,India,M,Education,Higher,... for at least one specific reason,01/01/2015,25.4,131
382,India,M,Education,No education,... for at least one specific reason,01/01/2015,39.3,131
382,India,M,Education,Primary,... for at least one specific reason,01/01/2015,35.8,131
382,India,M,Education,Secondary,... for at least one specific reason,01/01/2015,31.6,131
102,India,M,Education,Higher,... if she argues with him,01/01/2015,14.8,131
102,India,M,Education,No education,... if she argues with him,01/01/2015,27.3,131
102,India,M,Education,Primary,... if she argues with him,01/01/2015,23.8,131
102,India,M,Education,Secondary,... if she argues with him,01/01/2015,20.1,131
172,India,M,Education,Higher,... if she goes out without telling him,01/01/2015,12.2,131
172,India,M,Education,No education,... if she goes out without telling him,01/01/2015,21.7,131
172,India,M,Education,Primary,... if she goes out without telling him,01/01/2015,18.5,131
172,India,M,Education,Secondary,... if she goes out without telling him,01/01/2015,15.4,131
242,India,M,Education,Higher,... if she neglects the children,01/01/2015,16,131
242,India,M,Education,No education,... if she neglects the children,01/01/2015,24.9,131
242,India,M,Education,Primary,... if she neglects the children,01/01/2015,22.4,131
242,India,M,Education,Secondary,... if she neglects the children,01/01/2015,19.5,131
312,India,M,Education,Higher,... if she refuses to have sex with him,01/01/2015,6.6,131
312,India,M,Education,No education,... if she refuses to have sex with him,01/01/2015,13.1,131
312,India,M,Education,Primary,... if she refuses to have sex with him,01/01/2015,10.9,131
312,India,M,Education,Secondary,... if she refuses to have sex with him,01/01/2015,8.6,131
382,India,M,Employment,Employed for cash,... for at least one specific reason,01/01/2015,31.7,131
382,India,M,Employment,Employed for kind,... for at least one specific reason,01/01/2015,39.1,131
382,India,M,Employment,Unemployed,... for at least one specific reason,01/01/2015,29.8,131
102,India,M,Employment,Employed for cash,... if she argues with him,01/01/2015,20.2,131
102,India,M,Employment,Employed for kind,... if she argues with him,01/01/2015,25.9,131
102,India,M,Employment,Unemployed,... if she argues with him,01/01/2015,19.3,131
172,India,M,Employment,Employed for cash,... if she goes out without telling him,01/01/2015,15.7,131
172,India,M,Employment,Employed for kind,... if she goes out without telling him,01/01/2015,20.2,131
172,India,M,Employment,Unemployed,... if she goes out without telling him,01/01/2015,15.4,131
242,India,M,Employment,Employed for cash,... if she neglects the children,01/01/2015,19.8,131
242,India,M,Employment,Employed for kind,... if she neglects the children,01/01/2015,24,131
242,India,M,Employment,Unemployed,... if she neglects the children,01/01/2015,18.2,131
312,India,M,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2015,8.8,131
312,India,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2015,10.9,131
312,India,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2015,8.9,131
382,India,M,Marital status,Married or living together,... for at least one specific reason,01/01/2015,30.8,131
382,India,M,Marital status,Never married,... for at least one specific reason,01/01/2015,33.5,131
382,India,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2015,36.3,131
102,India,M,Marital status,Married or living together,... if she argues with him,01/01/2015,19.5,131
102,India,M,Marital status,Never married,... if she argues with him,01/01/2015,21.6,131
102,India,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2015,26.9,131
172,India,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2015,15.1,131
